id,pps_actual_20,pps_anterior_20,asistencia_teorico_pct,asistencia_laboratorio_pct,asistencia_total_pct,autoeficacia_academica,entregas_tarea_puntual,horas_de_estudio_semana,indice_procrastinacion,alimentacion,actividad_fisica,horas_pantalla_no_academica,horas_sueno,habitos_vida,puntualidad_pago,ingresos_mensual,deuda_academica,tipo_financiamiento,costo_servicio_mensual,indice_financiero,horas_deporte,horas_cultura,horas_extracurriculares,horas_trabajo_semana,estres,apoyo_social,rendimiento,riesgo_de_desercion,bienestar_estudiantil
4750,En proceso,En proceso,Baja,Baja,Media,Excelente,Crítico,Limitado,Ocasional,Adecuada,Nula,Alto,Regular,Bueno,Puntual,Muy Bajo,Con deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Constante,Constante,Media,Tiempo completo,Bajo,Insuficiente,En proceso,Bajo,Crítico
4751,En proceso,En proceso,Baja,Media,Media,Excelente,Moderado,Insuficiente,Frecuente,Adecuada,Baja,Moderado,Excesivo,Excelente,Puntual,Alto,Sin deuda,Financiamiento Familiar,Bajo,Vulnerable,Constante,Ocasional,Media,Tiempo completo,Muy alto,Insuficiente,Previsto,Medio,Excelente
4752,Previsto,Destacado,Baja,Baja,Alta,Media,Moderado,Adecuado,Mínimo,Inadecuada,Baja,Moderado,Regular,Excelente,Puntual,Muy Bajo,Con deuda,Financiamiento Familiar,Bajo,Vulnerable,Frecuente,Ocasional,Media,Parcial alta,Alto,Excelente,Destacado,Bajo,Regular
4753,En proceso,Inicio,Baja,Baja,Alta,Media,Moderado,Adecuado,Ocasional,Adecuada,Baja,Alto,Excesivo,Excelente,Puntual,Alto,Sin deuda,Beca Total,Bajo,Vulnerable,Frecuente,Nula,Media,Parcial alta,Alto,Bueno,Destacado,Medio,Excelente
4754,Destacado,Destacado,Baja,Baja,Baja,Baja,Consistente,Adecuado,Mínimo,Moderada,Baja,Bajo,Regular,Excelente,Puntual,Bajo,Con deuda,Pago Directo,Bajo,Vulnerable,Frecuente,Frecuente,Alta,Tiempo completo,Muy alto,Moderado,Inicio,Medio,Excelente
4755,Inicio,Inicio,Baja,Media,Alta,Excelente,Moderado,Insuficiente,Ocasional,Adecuada,Nula,Moderado,Deficiente,Bueno,Puntual,Medio,Sin deuda,Financiamiento Familiar,Medio,Riesgo moderado,Ocasional,Frecuente,Baja,Parcial baja,Moderado,Insuficiente,En proceso,Alto,Excelente
4756,Previsto,Previsto,Baja,Baja,Alta,Alta,Moderado,Limitado,Mínimo,Adecuada,Baja,Moderado,Adecuado,Excelente,Impuntual,Bajo,Con deuda,Financiamiento Familiar,Bajo,Sostenible,Ocasional,Nula,Media,Tiempo completo,Alto,Bueno,Previsto,Medio,Excelente
4757,Previsto,Inicio,Baja,Baja,Media,Excelente,Crítico,Adecuado,Ocasional,Adecuada,Baja,Moderado,Excesivo,Excelente,Impuntual,Alto,Con deuda,Pago Directo,Muy Bajo,Vulnerable,Ocasional,Ocasional,Baja,Tiempo completo,Moderado,Insuficiente,En proceso,Bajo,Excelente
4758,En proceso,En proceso,Baja,Baja,Media,Baja,Moderado,Limitado,Mínimo,Moderada,Nula,Moderado,Adecuado,Excelente,Puntual,Muy Bajo,Con deuda,Pago Directo,Bajo,Riesgo moderado,Ocasional,Frecuente,Media,Parcial baja,Bajo,Insuficiente,Inicio,Medio,Regular
4759,Previsto,Previsto,Baja,Media,Alta,Baja,Ejemplar,Adecuado,Mínimo,Inadecuada,Frecuente,Bajo,Regular,Excelente,Impuntual,Bajo,Con deuda,Credito,Muy Bajo,Estable,Constante,Frecuente,Media,Tiempo completo,Muy alto,Moderado,Inicio,Medio,Crítico
4760,Inicio,Inicio,Baja,Baja,Excelente,Baja,Crítico,Insuficiente,Ocasional,Adecuada,Baja,Bajo,Excesivo,Excelente,Puntual,Muy Bajo,Sin deuda,Pago Directo,Bajo,Vulnerable,Nula,Constante,Baja,Ninguna,Bajo,Excelente,Inicio,Medio,Crítico
4761,Destacado,Destacado,Baja,Baja,Media,Baja,Consistente,Adecuado,Mínimo,Inadecuada,Baja,Moderado,Excesivo,Excelente,Impuntual,Alto,Sin deuda,Credito,Bajo,Riesgo moderado,Nula,Nula,Baja,Parcial alta,Moderado,Bueno,Previsto,Medio,Regular
4762,Destacado,Destacado,Baja,Media,Alta,Media,Crítico,Adecuado,Mínimo,Inadecuada,Baja,Alto,Excesivo,Excelente,Puntual,Bajo,Con deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Constante,Ocasional,Baja,Parcial baja,Alto,Excelente,Inicio,Bajo,Regular
4763,Previsto,Previsto,Baja,Media,Media,Media,Consistente,Adecuado,Mínimo,Inadecuada,Baja,Moderado,Regular,Excelente,Puntual,Medio,Con deuda,Beca Parcial,Muy Bajo,Sostenible,Constante,Constante,Baja,Ninguna,Bajo,Insuficiente,Destacado,Alto,Regular
4764,Previsto,Previsto,Baja,Baja,Alta,Excelente,Moderado,Limitado,Mínimo,Adecuada,Baja,Moderado,Excesivo,Excelente,Impuntual,Medio,Sin deuda,Beca Total,Bajo,Estable,Nula,Nula,Baja,Parcial baja,Alto,Bueno,Destacado,Bajo,Crítico
4765,Destacado,Destacado,Baja,Baja,Excelente,Alta,Moderado,Adecuado,Mínimo,Adecuada,Nula,Alto,Adecuado,Excelente,Puntual,Medio,Sin deuda,Beca Parcial,Bajo,Estable,Constante,Frecuente,Media,Tiempo completo,Bajo,Moderado,Inicio,Bajo,Regular
4766,Previsto,Previsto,Baja,Baja,Media,Alta,Moderado,Limitado,Ocasional,Inadecuada,Baja,Alto,Regular,Bueno,Puntual,Medio,Sin deuda,Credito,Bajo,Sostenible,Nula,Ocasional,Media,Parcial alta,Moderado,Excelente,Destacado,Alto,Regular
4767,Previsto,Previsto,Baja,Baja,Excelente,Media,Consistente,Adecuado,Mínimo,Inadecuada,Baja,Moderado,Adecuado,Excelente,Impuntual,Bajo,Con deuda,Beca Total,Bajo,Riesgo moderado,Ocasional,Nula,Baja,Ninguna,Bajo,Bueno,En proceso,Bajo,Crítico
4768,Previsto,Destacado,Baja,Media,Excelente,Baja,Consistente,Adecuado,Mínimo,Inadecuada,Baja,Alto,Regular,Excelente,Impuntual,Medio,Con deuda,Financiamiento Familiar,Medio,Estable,Nula,Constante,Baja,Parcial alta,Moderado,Bueno,Inicio,Bajo,Regular
4769,Inicio,Inicio,Baja,Baja,Media,Media,Crítico,Insuficiente,Frecuente,Inadecuada,Baja,Bajo,Adecuado,Excelente,Puntual,Medio,Sin deuda,Credito,Bajo,Sostenible,Constante,Frecuente,Baja,Tiempo completo,Moderado,Bueno,Destacado,Alto,Crítico
4770,Previsto,Previsto,Baja,Baja,Media,Alta,Consistente,Adecuado,Mínimo,Inadecuada,Baja,Alto,Adecuado,Bueno,Impuntual,Muy Bajo,Con deuda,Pago Directo,Bajo,Estable,Frecuente,Frecuente,Alta,Parcial baja,Muy alto,Moderado,Destacado,Alto,Crítico
4771,Destacado,Destacado,Baja,Media,Alta,Excelente,Consistente,Adecuado,Mínimo,Moderada,Nula,Moderado,Adecuado,Excelente,Puntual,Muy Bajo,Con deuda,Beca Total,Bajo,Sostenible,Ocasional,Constante,Alta,Tiempo completo,Moderado,Moderado,Destacado,Alto,Excelente
4772,Previsto,En proceso,Baja,Alta,Excelente,Alta,Moderado,Adecuado,Mínimo,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Muy Bajo,Con deuda,Credito,Bajo,Vulnerable,Frecuente,Nula,Alta,Tiempo completo,Bajo,Insuficiente,Inicio,Bajo,Excelente
4773,Previsto,Previsto,Baja,Baja,Baja,Alta,Ejemplar,Adecuado,Mínimo,Moderada,Nula,Alto,Excesivo,Excelente,Puntual,Bajo,Sin deuda,Financiamiento Familiar,Bajo,Vulnerable,Constante,Ocasional,Alta,Parcial alta,Muy alto,Moderado,Inicio,Medio,Excelente
4774,Previsto,Previsto,Baja,Baja,Alta,Baja,Consistente,Adecuado,Mínimo,Inadecuada,Baja,Alto,Adecuado,Excelente,Impuntual,Bajo,Con deuda,Credito,Bajo,Sostenible,Frecuente,Constante,Baja,Parcial alta,Bajo,Bueno,Previsto,Bajo,Regular
4775,En proceso,En proceso,Baja,Media,Alta,Excelente,Moderado,Limitado,Ocasional,Inadecuada,Baja,Alto,Regular,Bueno,Puntual,Medio,Sin deuda,Beca Parcial,Bajo,Riesgo moderado,Nula,Constante,Baja,Parcial alta,Bajo,Excelente,Previsto,Medio,Regular
4776,Destacado,Destacado,Baja,Baja,Baja,Media,Ejemplar,Adecuado,Mínimo,Moderada,Nula,Alto,Excesivo,Excelente,Puntual,Alto,Sin deuda,Pago Directo,Bajo,Riesgo moderado,Nula,Constante,Media,Parcial alta,Muy alto,Bueno,Previsto,Medio,Excelente
4777,Previsto,Previsto,Baja,Baja,Baja,Baja,Consistente,Adecuado,Ocasional,Inadecuada,Baja,Alto,Excesivo,Excelente,Puntual,Bajo,Sin deuda,Credito,Bajo,Riesgo moderado,Frecuente,Ocasional,Alta,Tiempo completo,Moderado,Excelente,En proceso,Alto,Excelente
4778,En proceso,En proceso,Baja,Media,Alta,Baja,Moderado,Limitado,Mínimo,Adecuada,Frecuente,Bajo,Regular,Excelente,Impuntual,Medio,Con deuda,Pago Directo,Muy Bajo,Estable,Frecuente,Ocasional,Media,Tiempo completo,Moderado,Insuficiente,Inicio,Bajo,Crítico
4779,Destacado,Destacado,Baja,Baja,Baja,Alta,Moderado,Adecuado,Mínimo,Moderada,Baja,Moderado,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Credito,Bajo,Sostenible,Constante,Ocasional,Alta,Parcial baja,Moderado,Insuficiente,Previsto,Bajo,Regular
4780,En proceso,Previsto,Baja,Baja,Media,Baja,Moderado,Limitado,Ocasional,Moderada,Baja,Alto,Adecuado,Bueno,Puntual,Muy Bajo,Con deuda,Pago Directo,Bajo,Estable,Ocasional,Nula,Media,Tiempo completo,Alto,Insuficiente,Inicio,Alto,Excelente
4781,Previsto,En proceso,Baja,Baja,Excelente,Alta,Consistente,Adecuado,Mínimo,Adecuada,Baja,Moderado,Adecuado,Excelente,Impuntual,Medio,Sin deuda,Credito,Bajo,Sostenible,Frecuente,Frecuente,Baja,Parcial alta,Moderado,Moderado,Previsto,Bajo,Excelente
4782,Destacado,Previsto,Baja,Media,Baja,Excelente,Consistente,Adecuado,Mínimo,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Alto,Sin deuda,Pago Directo,Bajo,Sostenible,Frecuente,Frecuente,Baja,Tiempo completo,Moderado,Moderado,Previsto,Bajo,Regular
4783,Destacado,Destacado,Baja,Baja,Media,Baja,Consistente,Adecuado,Mínimo,Adecuada,Baja,Moderado,Excesivo,Excelente,Impuntual,Muy Bajo,Sin deuda,Credito,Bajo,Vulnerable,Constante,Ocasional,Baja,Tiempo completo,Alto,Insuficiente,Inicio,Alto,Regular
4784,Previsto,En proceso,Baja,Baja,Excelente,Baja,Moderado,Adecuado,Mínimo,Inadecuada,Frecuente,Alto,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Beca Total,Bajo,Sostenible,Constante,Nula,Media,Parcial alta,Alto,Bueno,Previsto,Alto,Excelente
4785,Destacado,Destacado,Baja,Baja,Media,Excelente,Consistente,Adecuado,Mínimo,Moderada,Nula,Moderado,Regular,Bueno,Impuntual,Muy Bajo,Sin deuda,Financiamiento Familiar,Bajo,Estable,Constante,Ocasional,Media,Ninguna,Moderado,Bueno,Inicio,Alto,Regular
4786,En proceso,En proceso,Baja,Media,Media,Excelente,Moderado,Insuficiente,Mínimo,Moderada,Baja,Moderado,Regular,Excelente,Impuntual,Bajo,Con deuda,Financiamiento Familiar,Bajo,Vulnerable,Constante,Constante,Baja,Parcial baja,Moderado,Bueno,Previsto,Medio,Excelente
4787,Previsto,Previsto,Baja,Media,Media,Excelente,Consistente,Adecuado,Mínimo,Inadecuada,Nula,Moderado,Regular,Excelente,Puntual,Medio,Sin deuda,Beca Parcial,Bajo,Riesgo moderado,Frecuente,Frecuente,Alta,Parcial baja,Bajo,Moderado,Destacado,Bajo,Excelente
4788,Previsto,Previsto,Baja,Baja,Baja,Baja,Moderado,Adecuado,Mínimo,Inadecuada,Baja,Alto,Adecuado,Excelente,Puntual,Medio,Sin deuda,Credito,Bajo,Estable,Constante,Constante,Media,Parcial alta,Bajo,Insuficiente,Destacado,Alto,Regular
4789,Destacado,Destacado,Baja,Media,Media,Baja,Consistente,Adecuado,Mínimo,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Medio,Sin deuda,Pago Directo,Bajo,Sostenible,Ocasional,Constante,Alta,Parcial baja,Bajo,Excelente,En proceso,Bajo,Excelente
4790,Destacado,Destacado,Baja,Baja,Alta,Baja,Ejemplar,Adecuado,Mínimo,Inadecuada,Nula,Moderado,Regular,Bueno,Impuntual,Bajo,Sin deuda,Beca Total,Bajo,Riesgo moderado,Constante,Frecuente,Media,Tiempo completo,Moderado,Bueno,En proceso,Bajo,Regular
4791,Destacado,Previsto,Baja,Media,Media,Baja,Crítico,Adecuado,Mínimo,Inadecuada,Baja,Moderado,Excesivo,Excelente,Puntual,Alto,Sin deuda,Financiamiento Familiar,Muy Bajo,Riesgo moderado,Ocasional,Ocasional,Baja,Parcial baja,Muy alto,Insuficiente,Destacado,Bajo,Excelente
4792,Inicio,Inicio,Baja,Media,Baja,Media,Moderado,Insuficiente,Mínimo,Adecuada,Nula,Moderado,Deficiente,Excelente,Impuntual,Bajo,Con deuda,Financiamiento Familiar,Muy Bajo,Riesgo moderado,Constante,Ocasional,Media,Parcial baja,Muy alto,Bueno,Inicio,Bajo,Crítico
4793,Inicio,En proceso,Baja,Baja,Media,Excelente,Moderado,Limitado,Ocasional,Inadecuada,Baja,Moderado,Regular,Excelente,Puntual,Medio,Con deuda,Financiamiento Familiar,Muy Bajo,Riesgo moderado,Frecuente,Constante,Baja,Parcial alta,Alto,Moderado,En proceso,Medio,Regular
4794,Destacado,Destacado,Baja,Baja,Alta,Media,Consistente,Adecuado,Mínimo,Inadecuada,Baja,Moderado,Excesivo,Excelente,Puntual,Bajo,Con deuda,Beca Total,Bajo,Sostenible,Nula,Nula,Media,Tiempo completo,Moderado,Insuficiente,Previsto,Bajo,Regular
4795,Previsto,Previsto,Baja,Baja,Media,Excelente,Moderado,Adecuado,Ocasional,Moderada,Nula,Bajo,Excesivo,Excelente,Puntual,Medio,Sin deuda,Financiamiento Familiar,Muy Bajo,Sostenible,Frecuente,Constante,Alta,Parcial alta,Bajo,Insuficiente,Previsto,Bajo,Regular
4796,Destacado,Destacado,Baja,Baja,Baja,Alta,Consistente,Adecuado,Mínimo,Moderada,Baja,Moderado,Adecuado,Excelente,Puntual,Medio,Sin deuda,Beca Total,Bajo,Vulnerable,Constante,Constante,Media,Tiempo completo,Bajo,Insuficiente,Destacado,Medio,Crítico
4797,Destacado,Destacado,Baja,Media,Excelente,Alta,Moderado,Limitado,Mínimo,Moderada,Nula,Alto,Excesivo,Excelente,Puntual,Alto,Sin deuda,Credito,Bajo,Sostenible,Nula,Nula,Media,Parcial baja,Alto,Bueno,Previsto,Alto,Regular
4798,Inicio,Inicio,Baja,Baja,Excelente,Excelente,Moderado,Insuficiente,Ocasional,Inadecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Muy Bajo,Sin deuda,Financiamiento Familiar,Bajo,Vulnerable,Frecuente,Constante,Media,Ninguna,Moderado,Moderado,Previsto,Medio,Crítico
4799,En proceso,Inicio,Baja,Media,Media,Excelente,Moderado,Limitado,Ocasional,Inadecuada,Baja,Bajo,Regular,Excelente,Impuntual,Medio,Sin deuda,Pago Directo,Bajo,Vulnerable,Nula,Frecuente,Alta,Tiempo completo,Alto,Bueno,Destacado,Bajo,Regular
4800,Previsto,Previsto,Baja,Baja,Media,Alta,Moderado,Adecuado,Ocasional,Adecuada,Baja,Bajo,Excesivo,Excelente,Puntual,Medio,Sin deuda,Beca Parcial,Bajo,Vulnerable,Ocasional,Constante,Media,Tiempo completo,Muy alto,Insuficiente,Destacado,Medio,Regular
4801,Inicio,En proceso,Baja,Baja,Excelente,Media,Crítico,Insuficiente,Frecuente,Inadecuada,Nula,Alto,Adecuado,Excelente,Impuntual,Medio,Con deuda,Beca Parcial,Bajo,Vulnerable,Constante,Constante,Media,Ninguna,Muy alto,Excelente,Destacado,Alto,Regular
4802,Destacado,Destacado,Baja,Baja,Baja,Media,Moderado,Adecuado,Mínimo,Moderada,Nula,Moderado,Adecuado,Excelente,Puntual,Bajo,Con deuda,Financiamiento Familiar,Bajo,Estable,Frecuente,Ocasional,Alta,Ninguna,Muy alto,Excelente,Previsto,Medio,Crítico
4803,Previsto,Destacado,Baja,Baja,Media,Excelente,Consistente,Adecuado,Mínimo,Adecuada,Nula,Bajo,Adecuado,Excelente,Puntual,Muy Bajo,Sin deuda,Credito,Bajo,Estable,Constante,Constante,Baja,Parcial alta,Alto,Insuficiente,En proceso,Bajo,Excelente
4804,Inicio,Inicio,Baja,Baja,Excelente,Excelente,Crítico,Limitado,Frecuente,Moderada,Nula,Alto,Deficiente,Bueno,Puntual,Bajo,Sin deuda,Financiamiento Familiar,Bajo,Sostenible,Ocasional,Nula,Media,Parcial baja,Bajo,Bueno,En proceso,Alto,Crítico
4805,Destacado,Destacado,Baja,Baja,Excelente,Baja,Moderado,Adecuado,Mínimo,Adecuada,Baja,Moderado,Adecuado,Excelente,Impuntual,Bajo,Sin deuda,Pago Directo,Muy Bajo,Estable,Ocasional,Ocasional,Baja,Tiempo completo,Muy alto,Insuficiente,Previsto,Alto,Excelente
4806,En proceso,En proceso,Baja,Media,Media,Baja,Moderado,Adecuado,Ocasional,Inadecuada,Baja,Bajo,Adecuado,Excelente,Impuntual,Medio,Con deuda,Pago Directo,Bajo,Estable,Frecuente,Frecuente,Alta,Tiempo completo,Moderado,Moderado,Previsto,Bajo,Excelente
4807,Inicio,Inicio,Baja,Media,Excelente,Media,Crítico,Insuficiente,Frecuente,Moderada,Baja,Moderado,Regular,Excelente,Puntual,Medio,Sin deuda,Credito,Muy Bajo,Riesgo moderado,Nula,Ocasional,Media,Ninguna,Moderado,Bueno,Destacado,Alto,Regular
4808,Destacado,Destacado,Baja,Baja,Baja,Baja,Moderado,Adecuado,Mínimo,Moderada,Frecuente,Moderado,Adecuado,Excelente,Puntual,Muy Bajo,Sin deuda,Financiamiento Familiar,Bajo,Estable,Frecuente,Ocasional,Media,Parcial baja,Moderado,Insuficiente,Inicio,Medio,Excelente
4809,Destacado,Previsto,Baja,Baja,Excelente,Media,Ejemplar,Adecuado,Mínimo,Adecuada,Nula,Moderado,Regular,Excelente,Puntual,Alto,Sin deuda,Pago Directo,Bajo,Riesgo moderado,Ocasional,Ocasional,Alta,Parcial baja,Muy alto,Moderado,Previsto,Medio,Crítico
4810,Inicio,En proceso,Baja,Baja,Excelente,Baja,Crítico,Limitado,Ocasional,Moderada,Baja,Alto,Excesivo,Bueno,Puntual,Muy Bajo,Sin deuda,Beca Parcial,Muy Bajo,Riesgo moderado,Ocasional,Nula,Alta,Ninguna,Muy alto,Bueno,Previsto,Medio,Excelente
4811,Previsto,Previsto,Baja,Media,Baja,Media,Consistente,Adecuado,Mínimo,Moderada,Nula,Moderado,Regular,Excelente,Impuntual,Bajo,Con deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Nula,Nula,Baja,Tiempo completo,Muy alto,Insuficiente,Previsto,Alto,Regular
4812,Inicio,Inicio,Baja,Media,Alta,Baja,Moderado,Insuficiente,Frecuente,Moderada,Nula,Moderado,Adecuado,Excelente,Impuntual,Muy Bajo,Con deuda,Credito,Bajo,Riesgo moderado,Frecuente,Frecuente,Alta,Parcial alta,Muy alto,Insuficiente,Inicio,Alto,Crítico
4813,En proceso,Previsto,Baja,Media,Excelente,Alta,Consistente,Limitado,Mínimo,Inadecuada,Baja,Alto,Adecuado,Bueno,Puntual,Medio,Sin deuda,Credito,Bajo,Vulnerable,Frecuente,Constante,Media,Parcial baja,Alto,Insuficiente,Destacado,Alto,Excelente
4814,Previsto,Previsto,Baja,Baja,Baja,Excelente,Consistente,Adecuado,Mínimo,Moderada,Baja,Bajo,Adecuado,Excelente,Puntual,Medio,Con deuda,Pago Directo,Bajo,Vulnerable,Constante,Constante,Alta,Tiempo completo,Bajo,Bueno,Inicio,Bajo,Excelente
4815,Previsto,Previsto,Baja,Media,Alta,Baja,Ejemplar,Adecuado,Mínimo,Inadecuada,Nula,Alto,Regular,Bueno,Puntual,Bajo,Con deuda,Pago Directo,Bajo,Estable,Ocasional,Ocasional,Baja,Parcial alta,Bajo,Excelente,En proceso,Medio,Excelente
4816,Destacado,Destacado,Baja,Baja,Excelente,Media,Moderado,Adecuado,Mínimo,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Medio,Sin deuda,Credito,Bajo,Riesgo moderado,Frecuente,Ocasional,Baja,Parcial alta,Bajo,Insuficiente,Destacado,Bajo,Crítico
4817,Destacado,Destacado,Baja,Media,Baja,Media,Ejemplar,Adecuado,Ocasional,Inadecuada,Nula,Bajo,Excesivo,Excelente,Puntual,Muy Bajo,Sin deuda,Pago Directo,Bajo,Riesgo moderado,Nula,Nula,Alta,Parcial baja,Moderado,Moderado,En proceso,Alto,Crítico
4818,Previsto,En proceso,Baja,Alta,Excelente,Alta,Moderado,Adecuado,Ocasional,Moderada,Nula,Moderado,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Financiamiento Familiar,Muy Bajo,Riesgo moderado,Frecuente,Nula,Alta,Ninguna,Alto,Excelente,Previsto,Alto,Excelente
4819,Previsto,Inicio,Baja,Baja,Alta,Media,Ejemplar,Adecuado,Ocasional,Inadecuada,Nula,Bajo,Excesivo,Excelente,Puntual,Bajo,Sin deuda,Pago Directo,Bajo,Estable,Nula,Constante,Baja,Parcial alta,Moderado,Bueno,Inicio,Alto,Crítico
4820,Previsto,Destacado,Baja,Media,Excelente,Excelente,Ejemplar,Adecuado,Ocasional,Adecuada,Baja,Alto,Deficiente,Bueno,Puntual,Muy Bajo,Con deuda,Credito,Bajo,Estable,Constante,Ocasional,Alta,Parcial alta,Moderado,Excelente,Previsto,Alto,Excelente
4821,En proceso,En proceso,Baja,Baja,Alta,Baja,Moderado,Adecuado,Ocasional,Adecuada,Nula,Alto,Deficiente,Bueno,Impuntual,Medio,Con deuda,Credito,Bajo,Riesgo moderado,Constante,Frecuente,Baja,Parcial alta,Bajo,Insuficiente,Destacado,Bajo,Excelente
4822,Destacado,Destacado,Baja,Baja,Alta,Baja,Consistente,Adecuado,Mínimo,Adecuada,Nula,Alto,Excesivo,Excelente,Puntual,Medio,Sin deuda,Credito,Bajo,Vulnerable,Frecuente,Nula,Alta,Ninguna,Alto,Excelente,Destacado,Medio,Excelente
4823,Previsto,Previsto,Baja,Media,Baja,Baja,Moderado,Adecuado,Mínimo,Adecuada,Baja,Bajo,Adecuado,Excelente,Impuntual,Bajo,Con deuda,Financiamiento Familiar,Bajo,Estable,Constante,Frecuente,Media,Ninguna,Muy alto,Moderado,Previsto,Bajo,Regular
4824,En proceso,En proceso,Baja,Media,Media,Alta,Crítico,Limitado,Ocasional,Adecuada,Nula,Alto,Adecuado,Excelente,Impuntual,Muy Bajo,Con deuda,Credito,Muy Bajo,Sostenible,Constante,Nula,Media,Tiempo completo,Muy alto,Moderado,Inicio,Bajo,Regular
4825,En proceso,Previsto,Baja,Media,Excelente,Excelente,Consistente,Adecuado,Ocasional,Moderada,Baja,Alto,Adecuado,Bueno,Puntual,Muy Bajo,Sin deuda,Beca Parcial,Bajo,Sostenible,Ocasional,Constante,Media,Parcial alta,Muy alto,Insuficiente,Destacado,Alto,Crítico
4826,Previsto,Destacado,Baja,Baja,Media,Excelente,Moderado,Adecuado,Mínimo,Adecuada,Nula,Alto,Adecuado,Bueno,Impuntual,Bajo,Sin deuda,Pago Directo,Muy Bajo,Sostenible,Frecuente,Ocasional,Media,Ninguna,Muy alto,Moderado,En proceso,Bajo,Crítico
4827,Inicio,Inicio,Baja,Baja,Baja,Excelente,Crítico,Insuficiente,Frecuente,Moderada,Baja,Moderado,Regular,Excelente,Puntual,Bajo,Con deuda,Pago Directo,Bajo,Estable,Constante,Nula,Baja,Parcial baja,Muy alto,Insuficiente,Destacado,Medio,Regular
4828,En proceso,En proceso,Baja,Media,Alta,Excelente,Moderado,Adecuado,Mínimo,Inadecuada,Baja,Alto,Adecuado,Bueno,Puntual,Bajo,Sin deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Ocasional,Frecuente,Alta,Parcial alta,Muy alto,Excelente,Inicio,Medio,Excelente
4829,Previsto,En proceso,Baja,Baja,Excelente,Excelente,Moderado,Adecuado,Mínimo,Adecuada,Nula,Moderado,Adecuado,Excelente,Impuntual,Medio,Sin deuda,Pago Directo,Muy Bajo,Sostenible,Ocasional,Frecuente,Baja,Ninguna,Moderado,Moderado,Destacado,Alto,Crítico
4830,Destacado,Destacado,Baja,Media,Media,Media,Consistente,Adecuado,Mínimo,Adecuada,Baja,Moderado,Regular,Excelente,Puntual,Bajo,Sin deuda,Pago Directo,Bajo,Vulnerable,Nula,Frecuente,Baja,Parcial baja,Bajo,Insuficiente,En proceso,Medio,Regular
4831,Inicio,En proceso,Baja,Baja,Baja,Baja,Moderado,Insuficiente,Ocasional,Moderada,Frecuente,Alto,Regular,Bueno,Puntual,Bajo,Con deuda,Financiamiento Familiar,Bajo,Vulnerable,Frecuente,Constante,Media,Parcial alta,Muy alto,Insuficiente,Destacado,Medio,Excelente
4832,En proceso,En proceso,Baja,Baja,Media,Alta,Moderado,Adecuado,Ocasional,Adecuada,Nula,Alto,Regular,Bueno,Impuntual,Alto,Con deuda,Financiamiento Familiar,Muy Bajo,Vulnerable,Constante,Nula,Baja,Parcial alta,Bajo,Bueno,En proceso,Bajo,Crítico
4833,Previsto,Destacado,Baja,Baja,Media,Excelente,Consistente,Adecuado,Ocasional,Inadecuada,Baja,Moderado,Regular,Excelente,Impuntual,Bajo,Con deuda,Pago Directo,Bajo,Sostenible,Nula,Nula,Media,Parcial baja,Bajo,Insuficiente,En proceso,Medio,Crítico
4834,En proceso,En proceso,Baja,Baja,Alta,Excelente,Consistente,Adecuado,Mínimo,Adecuada,Baja,Moderado,Deficiente,Excelente,Puntual,Bajo,Sin deuda,Financiamiento Familiar,Muy Bajo,Vulnerable,Constante,Constante,Baja,Ninguna,Alto,Insuficiente,Destacado,Alto,Excelente
4835,Inicio,En proceso,Baja,Baja,Alta,Alta,Crítico,Insuficiente,Ocasional,Moderada,Baja,Alto,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Beca Parcial,Bajo,Estable,Ocasional,Frecuente,Alta,Parcial alta,Moderado,Bueno,Previsto,Alto,Excelente
4836,En proceso,En proceso,Baja,Baja,Alta,Alta,Consistente,Limitado,Mínimo,Moderada,Baja,Moderado,Deficiente,Excelente,Puntual,Muy Bajo,Sin deuda,Credito,Bajo,Estable,Nula,Ocasional,Alta,Tiempo completo,Moderado,Insuficiente,Previsto,Medio,Excelente
4837,Previsto,Previsto,Baja,Baja,Baja,Alta,Moderado,Adecuado,Mínimo,Adecuada,Baja,Moderado,Regular,Bueno,Impuntual,Muy Bajo,Con deuda,Financiamiento Familiar,Bajo,Vulnerable,Nula,Ocasional,Media,Tiempo completo,Moderado,Bueno,En proceso,Medio,Regular
4838,Previsto,Destacado,Baja,Baja,Alta,Baja,Moderado,Adecuado,Ocasional,Adecuada,Baja,Alto,Adecuado,Bueno,Impuntual,Bajo,Sin deuda,Pago Directo,Bajo,Vulnerable,Constante,Nula,Baja,Parcial baja,Bajo,Insuficiente,En proceso,Bajo,Crítico
